"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-26","45","H,,S","55",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-27","42","H,,S","46",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-28","37","H,,S","40",",,W","34",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-29","38","H,,S","46",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-30","36","H,,S","39",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-31","30","H,,S","32",",,W","26",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-01","38","H,,S","48",",,W","27",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-02","40","H,,S","47",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-03","32","H,,S","34",",,W","26",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-04","29","H,,S","35",",,W","23",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-05","35","H,,S","42",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-06","42","H,,S","48",",,W","36",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-07","40","H,,S","44",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-08","48","H,,S","65",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-09","35","H,,S","44",",,W","19",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-10","24","H,,S","31",",,W","20",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-11","37","H,,S","45",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-12","36","H,,S","37",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-13","37","H,,S","39",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-14","33","H,,S","38",",,W","28",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-15","38","H,,S","46",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-16","35","H,,S","39",",,W","29",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-17","33","H,,S","44",",,W","27",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-18","41","H,,S","53",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-19","55","H,,S","68",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-20","52","H,,S","56",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-21","40","H,,S","45",",,W","31",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-22","44","H,,S","51",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-23","45","H,,S","57",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-24","52","H,,S","62",",,W","45",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-25","53","H,,S","63",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-26","44","H,,S","47",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-27","41","H,,S","52",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-28","48","H,,S","58",",,W","43",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-01","51","H,,S","61",",,W","48",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-02","52","H,,S","62",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-03","37","H,,S","42",",,W","25",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-04","27","H,,S","34",",,W","18",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-05","24","H,,S","38",",,W","16",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-06","32","H,,S","42",",,W","22",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-07","44","H,,S","50",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-08","52","H,,S","61",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-09","55","H,,S","64",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-10","42","H,,S","49",",,W","24",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-11","25","H,,S","29",",,W","18",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-12","25","H,,S","32",",,W","20",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-13","26","H,,S","34",",,W","20",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-14","32","H,,S","36",",,W","23",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-15","25","H,,S","28",",,W","22",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-16","30","H,,S","40",",,W","25",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-17","36","H,,S","45",",,W","30",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-18","36","H,,S","40",",,W","28",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-19","40","H,,S","48",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-20","43","H,,S","55",",,W","35",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-21","49","H,,S","57",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-22","42","H,,S","50",",,W","24",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-23","31","H,,S","44",",,W","23",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-24","40","H,,S","49",",,W","32",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-25","51","H,,S","62",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-26","42","H,,S","43",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-27","45","H,,S","58",",,W","40",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-28","47","H,,S","49",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-29","49","H,,S","61",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-30","43","H,,S","50",",,W","37",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-31","41","H,,S","42",",,W","39",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-01","42","H,,S","47",",,W","38",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-02","50","H,,S","65",",,W","40",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-03","53","H,,S","59",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-04","50","H,,S","54",",,W","46",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-05","49","H,,S","60",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-06","46","H,,S","54",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-07","48","H,,S","52",",,W","41",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-08","47","H,,S","58",",,W","41",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-09","51","H,,S","61",",,W","40",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-10","52","H,,S","62",",,W","43",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-11","56","H,,S","66",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-12","60","H,,S","73",",,W","52",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-13","56","H,,S","66",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-14","54","H,,S","60",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-15","51","H,,S","58",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-16","64","H,,S","83",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-17","70","H,,S","76",",,W","58",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-18","58","H,,S","62",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-19","48","H,,S","52",",,W","45",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-20","54","H,,S","64",",,W","50",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-21","53","H,,S","58",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-22","53","H,,S","58",",,W","50",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-23","53","H,,S","61",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-24","51","H,,S","57",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-25","54","H,,S","59",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-26","57","H,,S","62",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-27","60","H,,S","65",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-28","62","H,,S","74",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-29","69","H,,S","85",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-30","64","H,,S","70",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-01","55","H,,S","67",",,W","50",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-02","66","H,,S","77",",,W","59",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-03","64","H,,S","68",",,W","52",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-04","55","H,,S","61",",,W","44",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-05","55","H,,S","61",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-06","58","H,,S","62",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-07","54","H,,S","57",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-08","53","H,,S","61",",,W","42",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-09","54","H,,S","63",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-10","54","H,,S","60",",,W","50",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-11","54","H,,S","61",",,W","48",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-12","53","H,,S","61",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-13","51","H,,S","53",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-14","54","H,,S","70",",,W","47",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-15","61","H,,S","69",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-16","66","H,,S","78",",,W","58",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-17","67","H,,S","77",",,W","57",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-18","74","H,,S","85",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-19","79","H,,S","92",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-20","65","H,,S","67",",,W","53",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-21","58","H,,S","65",",,W","49",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-22","57","H,,S","63",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-23","63","H,,S","70",",,W","59",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-24","62","H,,S","69",",,W","57",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-25","58","H,,S","61",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-26","64","H,,S","77",",,W","57",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-27","67","H,,S","73",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-28","63","H,,S","68",",,W","58",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-29","59","H,,S","61",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-30","57","H,,S","60",",,W","55",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-31","62","H,,S","73",",,W","58",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-01","68","H,,S","82",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-02","68","H,,S","77",",,W","57",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-03","66","H,,S","76",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-04","65","H,,S","70",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-05","65","H,,S","71",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-06","58","H,,S","60",",,W","53",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-07","58","H,,S","68",",,W","52",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-08","61","H,,S","67",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-09","66","H,,S","84",",,W","51",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-10","74","H,,S","81",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-11","74","H,,S","87",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-12","80","H,,S","92",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-13","82","H,,S","94",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-14","77","H,,S","82",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-15","67","H,,S","72",",,W","61",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-16","66","H,,S","70",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-17","68","H,,S","73",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-18","72","H,,S","79",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-19","74","H,,S","79",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-20","75","H,,S","86",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-21","78","H,,S","86",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-22","74","H,,S","79",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-23","75","H,,S","83",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-24","78","H,,S","87",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-25","76","H,,S","82",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-26","72","H,,S","78",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-27","70","H,,S","77",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-28","71","H,,S","82",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-29","71","H,,S","77",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-06-30","72","H,,S","80",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-01","72","H,,S","78",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-02","77","H,,S","89",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-03","79","H,,S","89",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-04","77","H,,S","85",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-05","76","H,,S","83",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-06","73","H,,S","77",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-07","73","H,,S","83",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-08","77","H,,S","87",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-09","77","H,,S","83",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-10","75","H,,S","83",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-11","78","H,,S","88",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-12","81","H,,S","91",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-13","84","H,,S","93",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-14","70","H,,S","70",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-15","73","H,,S","84",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-16","77","H,,S","83",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-17","77","H,,S","84",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-18","78","H,,S","85",",,W","72",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-19","80","H,,S","91",",,W","75",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-20","84","H,,S","94",",,W","77",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-21","86","H,,S","95",",,W","79",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-22","84","H,,S","88",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-23","76","H,,S","81",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-24","71","H,,S","74",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-25","67","H,,S","72",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-26","70","H,,S","76",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-27","71","H,,S","78",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-28","76","H,,S","83",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-29","73","H,,S","76",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-30","72","H,,S","83",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-07-31","75","H,,S","86",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-01","78","H,,S","88",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-02","77","H,,S","85",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-03","75","H,,S","83",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-04","77","H,,S","83",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-05","76","H,,S","82",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-06","73","H,,S","80",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-07","70","H,,S","72",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-08","71","H,,S","82",",,W","66",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-09","74","H,,S","83",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-10","74","H,,S","82",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-11","74","H,,S","81",",,W","67",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-12","71","H,,S","78",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-13","78","H,,S","87",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-14","76","H,,S","81",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-15","73","H,,S","76",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-16","77","H,,S","88",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-17","75","H,,S","80",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-18","76","H,,S","81",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-19","78","H,,S","87",",,W","73",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-20","78","H,,S","85",",,W","71",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-21","78","H,,S","87",",,W","70",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-22","78","H,,S","86",",,W","74",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-23","78","H,,S","84",",,W","69",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-24","74","H,,S","84",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-25","71","H,,S","80",",,W","64",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-26","71","H,,S","80",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-27","69","H,,S","80",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-28","68","H,,S","78",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-29","65","H,,S","69",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-30","67","H,,S","80",",,W","60",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-08-31","74","H,,S","86",",,W","65",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-01","66","H,,S","74",",,W","56",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-02","63","H,,S","68",",,W","54",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-03","63","H,,S","73",",,W","59",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-04","70","H,,S","79",",,W","63",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-05","74","H,,S","81",",,W","68",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-06","70","H,,S","74",",,W","62",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-09-07","66","H,,S","74",",,W","61",",,W"
